ID,YEAR,MONTH,DAY,LATITUDE,LONGITUDE,COUNTRY,REGION,CAUSE,EQ_MAGNITUDE,EQ_DEPTH,TS_INTENSITY,DEATHS_TOTAL_DESCRIPTION,DAMAGE_TOTAL_DESCRIPTION,LOCATION_NAME
1608,1928,11.0,20.0,-22.5,-70.5,CHILE,West Coast of South America,Earthquake,7.1,33.0,0.0,,,NORTHERN CHILE
1606,1928,7.0,18.0,-5.5,-79.0,PERU,West Coast of South America,Earthquake,7.0,70.0,0.0,,,N. PERU
1601,1928,5.0,18.0,-19.83,-174.36,TONGA,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,0.0,,0.5,,,LIFUKA ISLAND
1600,1928,5.0,3.0,40.8,26.8,TURKEY,Mediterranean Sea,Earthquake,4.3,,2.0,,,WESTERN TURKEY
1599,1928,4.0,27.0,-13.0,-69.5,PERU,West Coast of South America,Earthquake,6.8,,0.0,,,S. PERU
1676,1934,12.0,4.0,-19.5,-69.5,CHILE,West Coast of South America,Earthquake,6.9,130.0,0.0,,Moderate (~$1 to $5 million),NORTHERN CHILE
1998,1968,4.0,1.0,32.3,132.5,JAPAN,Japan,Earthquake,7.5,30.0,1.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),SEIKAIDO
1997,1968,2.0,19.0,39.368,24.957,GREECE,Mediterranean Sea,Earthquake,7.2,15.0,3.0,Few (~1 to 50 people),Limited (<$1 million),"LEMNOS ISLAND, NORTH AEGEAN SEA"
1989,1967,8.0,13.0,-4.4,152.5,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.4,30.0,0.0,,,BISMARCK SEA
1988,1967,4.0,12.0,5.5,97.3,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,6.1,100.0,1.5,Few (~1 to 50 people),Severe (~>$5 to $24 million),NORTHEAST SUMATRA
1984,1966,12.0,28.0,-25.5,-70.7,CHILE,West Coast of South America,Earthquake,7.8,47.0,0.5,Few (~1 to 50 people),Limited (<$1 million),NORTHERN CHILE
1982,1966,10.0,17.0,-10.748,-78.638,PERU,West Coast of South America,Earthquake,8.1,38.0,1.5,Many (~101 to 1000 people),Extreme (~$25 million or more),CENTRAL PERU
1981,1966,6.0,15.0,-10.343,160.88299999999998,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.1,31.0,1.0,,,SOLOMON ISLANDS
1980,1966,3.0,12.0,24.1,122.6,TAIWAN,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.6,48.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),E. TAIWAN-RYUKYU ISLANDS
1975,1965,8.0,23.0,16.3,-95.8,MEXICO,West Coast of North and Central America,Earthquake,7.8,,0.0,Few (~1 to 50 people),Limited (<$1 million),MEXICO
1967,1965,3.0,30.0,50.32,177.93,USA,Alaska (including Aleutian Islands),Earthquake,7.6,20.0,-1.0,,,"RAT ISLANDS, ALEUTIAN ISLANDS, AK"
1964,1965,2.0,4.0,51.29,178.55,USA,Alaska (including Aleutian Islands),Earthquake,8.7,36.0,2.5,,Limited (<$1 million),"RAT ISLANDS, ALEUTIAN ISLANDS, AK"
1961,1964,11.0,17.0,-5.7,150.7,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.6,45.0,0.0,,Limited (<$1 million),NEW BRITAIN
1956,1964,4.0,2.0,5.8,95.4,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake and Landslide,7.0,100.0,0.0,,Severe (~>$5 to $24 million),OFF NORTHWEST COAST OF INDONESIA
1948,1963,10.0,20.0,44.772,150.563,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.9,28.0,3.0,,,S. KURIL ISLANDS
1947,1963,10.0,13.0,44.772,149.798,RUSSIA,Kamchatka and Kuril Islands,Earthquake,8.5,13.0,2.5,,,S. KURIL ISLANDS
1945,1963,9.0,24.0,-10.385,-78.02199999999999,PERU,West Coast of South America,Earthquake,7.0,75.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),CENTRAL PERU
1940,1963,2.0,13.0,24.4,122.1,TAIWAN,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.3,47.0,-2.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),E. TAIWAN-RYUKYU ISLANDS
1932,1962,5.0,19.0,17.2,-99.5,MEXICO,West Coast of North and Central America,Earthquake,7.2,33.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),S. MEXICO
1931,1962,5.0,11.0,17.2,-99.6,MEXICO,West Coast of North and Central America,Earthquake,7.0,40.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),S. MEXICO
1914,1961,2.0,26.0,31.6,131.8,JAPAN,Japan,Earthquake,7.6,74.0,-0.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),SEIKAIDO
1901,1960,5.0,21.0,-37.872,-73.243,CHILE,West Coast of South America,Earthquake,8.2,35.0,-1.0,Few (~1 to 50 people),Limited (<$1 million),CENTRAL CHILE
1897,1960,2.0,29.0,30.5,-9.5,MOROCCO,West Coast of Africa,Earthquake,6.8,,0.0,Very Many (~1001 or more people),Extreme (~$25 million or more),MOROCCO
1896,1960,1.0,13.0,-15.75,-72.75,PERU,West Coast of South America,Earthquake,7.8,160.0,3.0,,Limited (<$1 million),S. PERU
1892,1959,8.0,17.0,-7.5,156.0,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.3,33.0,0.0,,Severe (~>$5 to $24 million),SOLOMON ISLANDS
1890,1959,5.0,4.0,52.5,159.5,RUSSIA,Kamchatka and Kuril Islands,Earthquake,8.2,60.0,1.0,,,KAMCHATKA
1884,1958,11.0,6.0,44.53,148.54,RUSSIA,Kamchatka and Kuril Islands,Earthquake,8.3,40.0,2.5,,Moderate (~$1 to $5 million),S. KURIL ISLANDS
1870,1957,7.0,28.0,16.5,-99.1,MEXICO,West Coast of North and Central America,Earthquake,7.9,25.0,0.5,Some (~51 to 100 people),Extreme (~$25 million or more),S. MEXICO
1869,1957,6.0,22.0,-1.5,137.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,7.3,33.0,0.0,,,NW. IRIAN JAYA
1864,1956,11.0,2.0,39.5,23.0,GREECE,Mediterranean Sea,Earthquake,5.8,,2.0,,,NORTH AEGEAN
1842,1953,12.0,12.0,-3.4,-80.6,PERU,West Coast of South America,Earthquake,7.4,30.0,0.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),N. PERU
1841,1953,11.0,25.0,34.0,141.7,JAPAN,Japan,Earthquake,7.4,60.0,1.5,Few (~1 to 50 people),Limited (<$1 million),"KASHIMA, JAPAN"
1836,1953,5.0,6.0,-36.5,-72.5,CHILE,West Coast of South America,Earthquake,7.6,60.0,0.0,Few (~1 to 50 people),Extreme (~$25 million or more),CENTRAL CHILE
1820,1952,3.0,19.0,9.5,127.25,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.8,25.0,0.0,,Limited (<$1 million),"E. OF MINDANO, PHILIPPINES"
1818,1952,3.0,9.0,41.7,143.6,JAPAN,Japan,Earthquake,7.0,20.0,-2.0,,Moderate (~$1 to $5 million),SE. HOKKAIDO ISLAND
1815,1951,8.0,21.0,19.5,-156.0,USA,"Hawaii, Johnston Atoll, Midway I",Earthquake,6.9,12.0,0.5,,Limited (<$1 million),HAWAII
1813,1950,12.0,14.0,16.48,-98.22,MEXICO,West Coast of North and Central America,Earthquake,7.5,50.0,0.0,,Severe (~>$5 to $24 million),S. MEXICO
1812,1950,12.0,10.0,-14.25,-77.75,PERU,West Coast of South America,Earthquake,7.0,80.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),S. PERU
1808,1950,10.0,5.0,11.0,-85.0,COSTA RICA,West Coast of North and Central America,Earthquake,7.7,33.0,-2.0,,Limited (<$1 million),COSTA RICA-NICARAGUA
1806,1950,8.0,15.0,28.5,96.5,INDIA,Indian Ocean (including west coast of Australia),Earthquake,8.6,33.0,0.0,Very Many (~1001 or more people),Severe (~>$5 to $24 million),INDIA-CHINA
1805,1950,8.0,3.0,10.5,-68.0,VENEZUELA,Caribbean Sea,Earthquake,6.8,,0.0,,,EL TOCUYO
1801,1949,12.0,17.0,-54.0,-71.0,CHILE,West Coast of South America,Earthquake,7.8,33.0,0.0,Few (~1 to 50 people),Limited (<$1 million),SOUTHERN CHILE
1795,1949,8.0,22.0,53.6,-133.3,CANADA,West Coast of North and Central America,Earthquake and Landslide,8.1,25.0,0.0,,,BRITISH COLUMBIA
1787,1949,7.0,23.0,38.718,26.482,GREECE,Mediterranean Sea,Earthquake,6.5,15.0,2.0,Few (~1 to 50 people),Extreme (~$25 million or more),"CHIOS ISLAND, AEGEAN ISLANDS"
1792,1949,4.0,20.0,-38.0,-73.5,CHILE,West Coast of South America,Earthquake,7.3,70.0,0.0,,,CENTRAL CHILE
1790,1949,4.0,13.0,47.167,-122.617,USA,West Coast of North and Central America,Earthquake and Landslide,7.0,70.0,0.0,Few (~1 to 50 people),Extreme (~$25 million or more),"PUGET SOUND, WA"
1785,1948,12.0,3.0,22.0,-106.0,MEXICO,West Coast of North and Central America,Earthquake,6.9,,1.5,Few (~1 to 50 people),Severe (~>$5 to $24 million),MEXICO
1784,1948,9.0,8.0,-21.0,-174.0,TONGA,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,7.8,33.0,1.5,,,TONGA TRENCH
1782,1948,4.0,22.0,38.532,20.427,GREECE,Mediterranean Sea,Earthquake,6.5,15.0,4.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),IONIAN SEA
1779,1948,2.0,9.0,35.5,27.2,GREECE,Mediterranean Sea,Earthquake,7.1,40.0,4.0,,Limited (<$1 million),"DODECANESE, KARPATHOS IS."
1775,1947,10.0,6.0,37.0,22.0,GREECE,Mediterranean Sea,Earthquake and Landslide,6.9,28.0,2.0,Few (~1 to 50 people),Extreme (~$25 million or more),"PELOPONNESUS, GREECE"
1764,1946,8.0,2.0,-26.5,-70.5,CHILE,West Coast of South America,Earthquake,7.9,60.0,9.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),NORTHERN CHILE
1759,1945,1.0,12.0,34.7,137.2,JAPAN,Japan,Earthquake,7.1,33.0,-0.5,Very Many (~1001 or more people),Extreme (~$25 million or more),TOKAIDO
1752,1943,4.0,6.0,-30.75,-72.0,CHILE,West Coast of South America,Earthquake,8.2,35.0,0.0,Few (~1 to 50 people),Limited (<$1 million),CENTRAL CHILE
1751,1942,8.0,24.0,-15.0,-76.0,PERU,West Coast of South America,Earthquake and Landslide,8.2,60.0,1.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),S. PERU
1750,1942,5.0,22.0,4.6,-74.5,COLOMBIA,West Coast of South America,Earthquake,5.8,130.0,1.0,,Moderate (~$1 to $5 million),COLOMBIA
1748,1941,12.0,5.0,8.7,-83.2,COSTA RICA,West Coast of North and Central America,Earthquake,7.6,,-3.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),COSTA RICA-PANAMA
1746,1941,6.0,26.0,11.94,92.626,INDIA,Indian Ocean (including west coast of Australia),Earthquake,8.0,20.0,0.0,Few (~1 to 50 people),Extreme (~$25 million or more),"ANDAMAN SEA, E. COAST INDIA"
1739,1940,5.0,24.0,-10.5,-77.0,PERU,West Coast of South America,Earthquake,8.2,60.0,1.5,Many (~101 to 1000 people),Severe (~>$5 to $24 million),CENTRAL PERU
1738,1939,12.0,21.0,0.0,123.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,8.0,150.0,0.0,,Moderate (~$1 to $5 million),N. MOLUCCAS ISLANDS
1736,1939,6.0,22.0,5.18,-0.13,GHANA,West Coast of Africa,Earthquake,6.4,13.0,0.0,,,GOLD COAST
1734,1939,5.0,1.0,40.1,139.5,JAPAN,Japan,Earthquake,7.0,,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),NW. HONSHU ISLAND
1730,1939,1.0,30.0,-7.08,155.386,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.7,35.0,1.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),SOLOMON SEA
1729,1939,1.0,25.0,-36.25,-72.25,CHILE,West Coast of South America,Earthquake,8.3,60.0,0.0,Very Many (~1001 or more people),Extreme (~$25 million or more),CENTRAL CHILE
1722,1938,11.0,10.0,55.48,-158.37,USA,Alaska (including Aleutian Islands),Earthquake,8.2,25.0,0.0,,,"SHUMAGIN ISLANDS, AK"
1718,1938,11.0,6.0,37.5,141.8,JAPAN,Japan,Earthquake,7.5,0.0,-0.5,,,OFF FUKUSHIMA PREFECTURE
1717,1938,11.0,5.0,37.2,141.7,JAPAN,Japan,Earthquake,7.6,30.0,-0.5,,,SANRIKU
1716,1938,11.0,5.0,37.1,141.7,JAPAN,Japan,Earthquake,7.7,30.0,-0.5,Few (~1 to 50 people),Limited (<$1 million),SANRIKU
1715,1938,6.0,10.0,25.321,125.115,JAPAN,Japan,Earthquake,7.6,35.0,0.0,,Limited (<$1 million),RYUKYU ISLANDS
1708,1938,5.0,12.0,-6.0,147.8,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.5,,0.0,,Limited (<$1 million),SOLOMON SEA
1704,1938,2.0,1.0,-5.25,130.5,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,8.5,,1.5,,Moderate (~$1 to $5 million),BANDA SEA
1699,1937,8.0,20.0,14.5,121.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.5,60.0,1.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),W. LUZON ISLAND
1696,1936,11.0,13.0,55.2,164.0,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.3,,2.0,,,KAMCHATKA
1692,1936,8.0,23.0,6.1,94.7,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.3,,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),OFF NORTHWEST COAST
1690,1936,4.0,1.0,4.5,126.5,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,7.7,60.0,2.0,,Moderate (~$1 to $5 million),SULAWESI
1689,1935,12.0,28.0,0.001,98.25,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.9,33.0,0.0,,Moderate (~$1 to $5 million),SW. SUMATRA
1683,1935,9.0,20.0,-3.824,141.416,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.8,30.0,0.0,,,BISMARCK SEA
1679,1935,5.0,30.0,29.5,66.8,PAKISTAN,Indian Ocean (including west coast of Australia),Earthquake,7.5,,0.0,Very Many (~1001 or more people),Extreme (~$25 million or more),QUETTA
1673,1934,7.0,18.0,-11.907,166.731,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.8,35.0,0.0,,,SOLOMON ISLANDS
1671,1934,7.0,18.0,8.0,-82.5,PANAMA,West Coast of North and Central America,Earthquake,7.7,60.0,1.5,,Limited (<$1 million),COSTA RICA-PANAMA
1669,1934,2.0,14.0,17.5,119.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.9,55.0,0.5,,Limited (<$1 million),SOUTH CHINA SEA
1668,1934,1.0,15.0,26.773000000000003,86.76,NEPAL,Indian Ocean (including west coast of Australia),Earthquake,8.0,35.0,0.0,Very Many (~1001 or more people),Extreme (~$25 million or more),"BIHAR-NEPAL, GANGES RIVER"
1663,1933,4.0,23.0,36.759,27.299,GREECE,Mediterranean Sea,Earthquake,6.4,15.0,0.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),"COS, DODECANESE"
1662,1933,3.0,11.0,33.616,-117.966,USA,West Coast of North and Central America,Meteorological,6.3,16.0,-3.0,Many (~101 to 1000 people),Extreme (~$25 million or more),S. CALIFORNIA
1659,1933,2.0,23.0,-20.0,-71.0,CHILE,West Coast of South America,Earthquake,7.6,40.0,0.0,,,NORTHERN CHILE
1655,1932,9.0,26.0,40.5,23.9,GREECE,Mediterranean Sea,Earthquake,6.9,35.0,3.0,Many (~101 to 1000 people),Extreme (~$25 million or more),NORTH AEGEAN
1651,1932,6.0,18.0,19.081,-103.631,MEXICO,West Coast of North and Central America,Earthquake,7.8,15.0,0.5,,Moderate (~$1 to $5 million),CENTRAL MEXICO
1648,1932,2.0,3.0,20.0,-75.8,CUBA,Caribbean Sea,Earthquake,6.7,,0.0,,,SANTIAGO DE CUBA
1646,1931,11.0,2.0,32.2,132.1,JAPAN,Japan,Earthquake,7.1,40.0,0.0,Few (~1 to 50 people),,SEIKAIDO
1639,1931,3.0,9.0,41.2,142.5,JAPAN,Japan,Earthquake,7.6,60.0,-1.0,,,SANRIKU
1636,1931,2.0,2.0,-39.772,176.025,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake and Landslide,7.7,35.0,0.0,Many (~101 to 1000 people),Extreme (~$25 million or more),N. NEW ZEALAND
1618,1929,6.0,16.0,-41.75,172.25,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake and Landslide,7.5,,1.5,Few (~1 to 50 people),Severe (~>$5 to $24 million),TASMAN SEA
1617,1929,6.0,13.0,8.5,127.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.2,,0.5,,Moderate (~$1 to $5 million),E. MINDANAO ISLAND
1613,1929,3.0,7.0,50.88,-169.71,USA,Alaska (including Aleutian Islands),Earthquake,7.8,50.0,0.0,,Limited (<$1 million),"FOX ISLANDS, ALEUTIAN ISLANDS, AK"
1612,1929,1.0,17.0,10.6,-65.6,VENEZUELA,Caribbean Sea,Earthquake,6.9,,0.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),CUMANA
1609,1928,12.0,1.0,-35.0,-72.0,CHILE,West Coast of South America,Earthquake,7.6,25.0,0.5,Many (~101 to 1000 people),Severe (~>$5 to $24 million),CENTRAL CHILE
1605,1928,6.0,17.0,16.028,-97.036,MEXICO,West Coast of North and Central America,Earthquake,7.7,35.0,1.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),S. MEXICO
1603,1928,6.0,15.0,12.4,120.9,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.0,33.0,0.5,,Moderate (~$1 to $5 million),SULU SEA
1597,1928,4.0,22.0,38.0,23.0,GREECE,Mediterranean Sea,Earthquake,6.0,29.0,3.0,Few (~1 to 50 people),Extreme (~$25 million or more),CORINTHOS-PATRAS GULF
1594,1928,3.0,31.0,38.1,27.4,GREECE,Mediterranean Sea,Earthquake,6.5,,2.0,Many (~101 to 1000 people),Extreme (~$25 million or more),EAST AEGEAN
1592,1928,3.0,22.0,15.67,-96.1,MEXICO,West Coast of North and Central America,Earthquake,7.7,60.0,0.0,,,MEXICO
1585,1927,11.0,4.0,34.813,-120.774,USA,West Coast of North and Central America,Earthquake,7.3,10.0,1.0,,Moderate (~$1 to $5 million),S. CALIFORNIA
1576,1927,3.0,7.0,35.6,135.1,JAPAN,Japan,Earthquake and Landslide,7.6,10.0,0.5,Very Many (~1001 or more people),Extreme (~$25 million or more),SW. HONSHU ISLAND
1567,1926,6.0,28.0,-0.7,100.6,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,5.8,,0.0,Many (~101 to 1000 people),Moderate (~$1 to $5 million),SW. SUMATRA
1556,1925,5.0,25.0,12.2,122.1,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,6.3,,0.5,,,W. LUZON ISLAND
1546,1924,8.0,30.0,8.5,126.5,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.3,33.0,0.5,,Moderate (~$1 to $5 million),E. MINDANAO ISLAND
1543,1924,6.0,26.0,-56.0,157.5,AUSTRALIA,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,7.8,,0.0,,,MACQUARIE ISLAND
1527,1923,9.0,2.0,34.9,140.2,JAPAN,Japan,Earthquake,7.7,20.0,-1.5,,,RYUKYU ISLANDS
1508,1923,2.0,3.0,54.0,161.0,RUSSIA,Kamchatka and Kuril Islands,Earthquake,8.3,19.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),KAMCHATKA
1939,1963,2.0,7.0,38.31,22.02,GREECE,Mediterranean Sea,Landslide,0.0,,5.0,Few (~1 to 50 people),Limited (<$1 million),CORINTH GULF
1666,1933,12.0,25.0,12.77,124.05,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Volcano,0.0,,1.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),E. SAMAR ISLAND
1698,1937,5.0,29.0,-4.271,152.203,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Volcano,0.0,,1.5,Many (~101 to 1000 people),Limited (<$1 million),RABAUL
1840,1953,9.0,14.0,-18.3,178.2,FIJI,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake and Landslide,6.4,33.0,1.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),FIJI ISLANDS
1627,1930,8.0,31.0,34.03,-118.643,USA,West Coast of North and Central America,Earthquake and Landslide,5.2,15.0,-0.5,Few (~1 to 50 people),Limited (<$1 million),S. CALIFORNIA
1972,1965,7.0,6.0,38.267,22.3,GREECE,Mediterranean Sea,Earthquake and Landslide,6.3,18.0,2.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),NORTH CORINTH GULF
1741,1940,8.0,1.0,44.2,139.5,JAPAN,Japan,Earthquake,7.5,10.0,1.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),W. HOKKAIDO ISLAND
1714,1938,5.0,28.0,43.6,144.3,JAPAN,Japan,Earthquake,6.1,,0.0,Few (~1 to 50 people),Limited (<$1 million),E. HOKKAIDO ISLAND
1632,1930,12.0,23.0,-1.3,144.3,PAPUA NEW GUINEA,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,6.5,33.0,1.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),BISMARCK SEA
1987,1967,4.0,11.0,-3.7,119.3,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,5.5,33.0,1.0,Some (~51 to 100 people),Moderate (~$1 to $5 million),MAKASSAR STRAIT
1959,1964,6.0,16.0,38.65,139.2,JAPAN,Japan,Earthquake,7.5,40.0,2.0,Few (~1 to 50 people),Extreme (~$25 million or more),NW. HONSHU ISLAND
1880,1958,7.0,10.0,58.37,-136.665,USA,Alaska (including Aleutian Islands),Earthquake and Landslide,7.8,35.0,5.0,Few (~1 to 50 people),Limited (<$1 million),"SE. ALASKA, AK"
1877,1958,1.0,19.0,1.5,-79.5,ECUADOR,West Coast of South America,Earthquake,7.6,60.0,2.0,Many (~101 to 1000 people),Moderate (~$1 to $5 million),COLOMBIA-ECUADOR
1867,1957,3.0,9.0,51.292,-175.62900000000002,USA,Alaska (including Aleutian Islands),Earthquake,8.6,33.0,3.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),"ANDREANOF ISLANDS, AK"
1859,1956,7.0,9.0,36.9,26.0,GREECE,Mediterranean Sea,Earthquake,7.8,20.0,5.0,Some (~51 to 100 people),Severe (~>$5 to $24 million),CYCLADES
1849,1955,4.0,19.0,-30.0,-72.0,CHILE,West Coast of South America,Earthquake,7.1,30.0,1.0,Few (~1 to 50 people),Limited (<$1 million),CENTRAL CHILE
1817,1952,3.0,4.0,42.15,143.85,JAPAN,Japan,Earthquake,8.1,45.0,2.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),SE. HOKKAIDO ISLAND
1809,1950,10.0,8.0,-3.8,128.3,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,7.6,,2.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),BANDA SEA
1802,1949,12.0,29.0,17.0,121.63,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.2,33.0,1.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),E. LUZON ISLAND
1777,1948,1.0,24.0,10.5,122.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,8.3,33.0,1.5,Some (~51 to 100 people),Moderate (~$1 to $5 million),SULU SEA
1747,1941,11.0,18.0,32.0,132.1,JAPAN,Japan,Earthquake,7.4,10.0,0.0,Few (~1 to 50 people),Limited (<$1 million),SEIKAIDO
1733,1939,4.0,30.0,-9.295,159.234,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.9,35.0,1.5,Few (~1 to 50 people),Moderate (~$1 to $5 million),SOLOMON ISLANDS
1710,1938,5.0,19.0,-1.0,120.0,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,7.6,,0.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),MAKASSAR STRAIT
1649,1932,6.0,3.0,19.623,-103.919,MEXICO,West Coast of North and Central America,Earthquake,8.1,35.0,2.0,Many (~101 to 1000 people),Severe (~>$5 to $24 million),CENTRAL MEXICO
1645,1931,10.0,3.0,-10.932,161.016,SOLOMON ISLANDS,"New Caledonia, New Guinea, Solomon Is., Vanuatu",Earthquake,7.8,35.0,2.5,Few (~1 to 50 people),Severe (~>$5 to $24 million),SAN CRISTOBAL ISLAND
1622,1929,11.0,18.0,44.69,-56.0,CANADA,"East Coast USA and Canada, St Pierre and Miquelon",Earthquake and Landslide,7.3,20.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),"GRAND BANKS, NEWFOUNDLAND"
1611,1928,12.0,19.0,7.0,124.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.3,,1.0,Some (~51 to 100 people),Moderate (~$1 to $5 million),CELEBES SEA
1596,1928,4.0,9.0,-13.0,-69.6,PERU,West Coast of South America,Earthquake,6.9,30.0,1.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),S. PERU
1587,1927,12.0,1.0,-0.7,119.7,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,6.3,,3.0,Few (~1 to 50 people),Severe (~>$5 to $24 million),SULAWESI
1575,1927,1.0,1.0,32.5,-115.5,USA,West Coast of North and Central America,Meteorological,5.7,,1.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),S. CALIFORNIA
1517,1923,4.0,13.0,56.5,162.5,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.2,20.0,3.5,Few (~1 to 50 people),Severe (~>$5 to $24 million),KAMCHATKA
1559,1925,11.0,13.0,13.0,125.0,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,7.3,22.0,0.5,Some (~51 to 100 people),Moderate (~$1 to $5 million),PHILIPPINE SEA
2000,1968,5.0,16.0,40.8,143.2,JAPAN,Japan,Earthquake,8.2,7.0,2.0,Some (~51 to 100 people),Extreme (~$25 million or more),OFF EAST COAST OF HONSHU ISLAND
1963,1965,1.0,24.0,-2.4,126.1,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,7.6,6.0,2.0,Some (~51 to 100 people),Moderate (~$1 to $5 million),SANANA ISLAND
1907,1960,11.0,20.0,-6.8,-80.7,PERU,West Coast of South America,Earthquake,6.8,93.0,4.0,Some (~51 to 100 people),Limited (<$1 million),N. PERU
1766,1946,8.0,8.0,19.5,-69.5,DOMINICAN REPUBLIC,Caribbean Sea,Earthquake,7.5,15.0,0.0,Some (~51 to 100 people),,NORTHEASTERN COAST
1652,1932,6.0,22.0,19.242,-104.383,MEXICO,West Coast of North and Central America,Earthquake,7.7,25.0,1.5,Some (~51 to 100 people),Severe (~>$5 to $24 million),CENTRAL MEXICO
